,text,label
2562,Tobey Maguire,0
2563,New Report Reveals How Suri Cruise Is Desperate To See Tom Cruise After He Missed Her 12th Birthday Party,0
2564,"Chris Brown Says He Wants to Tour With Rihanna, Beyoncé and Bruno Mars",0
2565,"RIP, Jack: Mandy Moore shares cast reaction to tragic 'This Is Us' episode",0
2566,Beyoncé's twins birth certificates show link to Kim Kardashian,0
2567,Terry Crews slams former National Enquirer editor accused of sexual assault for threatening him with false story,0
2568,15 Reasons Why Jennifer Lawrence Is A Lot To Handle,0
2569,Internet Death Hoaxes,0
2570,Jennifer Lopez Shoots Down Alex Rodriguez Engagement Rumors,0
2571,"Will Ferrell, Mel Gibson Feuded On ‘Daddy’s Home 2’ Set?",0
2572,Hannibal Buress Arrested in Miami for Disorderly Intoxication,0
2573,Pure Dancing with the Stars,0
2574,Blake Shelton from Dancing With the Stars: Special Guests!,0
2575,Nick Jonas Dating ‘Victoria Secret’ Model Sara Sampaio? He Was ‘All Over Her’,0
2576,The Crown season 2: What was Prince Charles really like as young boy? – and why did he hate Gordonstoun?,0
2577,"Kristen Stewart: ""I've been deeply in love with everyone I've dated""",0
2578,Fury (2014),0
2579,Kanye West Is Reportedly Heading For Another Breakdown And Relapse,0
2580,Keith Urban Buys Nicole Kidman Manhattan Townhouse – Variety,0
2581,Kashing In! Kim & Kanye Go On INSANE Shopping Spree After Signing Million Dollar Deal,0
2582,"Harry Styles One Shots, Blurbs & Imagines",0
2583,"Jenny Shimizu, Angelina Jolie’s Ex-Girlfriend: 5 Facts",0
2584,J-Lo: 'No pressure' on A-Rod to propose,0
2585,Katy Perry Furious Over Taylor Swift’s Video for “Look What You Made Me Do”,0
2586,Miley Cyrus And Liam Hemsworth Have Reportedly Broken Up Again,0
2587,Katie Holmes NOT Pregnant And Planning Wedding With Jamie Foxx,0
2588,Celebrities react to the death of Jonathan Demme: 'He could do anything',0
2589,Justin Bieber Caught Partying On Grammys Night After Skipping ‘Despacito’ Performance,0
2590,Celebrities React Donald Trump Defending White Nationalists,0
2591,Charlize Theron & Seth McFarlane had a sushi date last night: cute or terrible?,0
2592,Tom Petty Dead: Celebrities React on Social Media – Variety,0
2593,Truth Surfaces Behind Rumors Of Blake Shelton & Miranda Lambert Reunion,0
2594,Jennifer Lopez's boyfriend Alex Rodriguez marks star's birthday with series of personal photos,0
2595,Rob Kardashian ‘Laughing’ At Blac Chyna Trying To Rap: She’ll ‘Embarrass’ Herself,0
2596,Can a blind person see again through an eye surgery?,0
2597,PAD Library - New Releases and Updates in All Categories,0
2598,Giuliana Rancic’s E! Network Power Play,0
2599,Brad Pitt and Jennifer Aniston 'busted' over Aspen reunion,0
2600,Robert Pattinson in new relationship: Report,0
2601,Chadwick Boseman: why 'Black Panther' needed African accent,0
2602,New Reports Claim Kendall Jenner Is Quitting 'Keeping Up With The Kardashians' To Move To Paris,0
2603,Not ‘Sober!’ Pink Sees Red Over Husband Carey Hart’s Boozing,0
2604,Justin Bieber’s Showering Selena Gomez With TLC To Help Her Prepare For AMAs,0
2605,Selena Gomez & Justin Theroux May Be More Than Just Friends,0
2606,Pawelw Ladziak spends fortune making himself look older,0
2607,Are Jennifer Lopez & Alex Rodriguez Getting Married & Having Kids Together? The Truth,0
2608,Mariah worried ex-manager will leak secrets after split?,0
2609,"Kylie Jenner & Travis Scott Are ""Hands-On Parents"" Despite Busy Schedules",0
2610,Meghan Markle Finally Meets Queen Elizabeth,0
2611,List of Brad Pitt's Best Friends,0
2612,"Jen Aniston Furious Over ‘Friends’ Off-Broadway Parody, Hires Lawyers To Check Script",0
2613,ESPY Awards 2017: Complete Winners List,0
2614,American Idol (season 16),0
2615,Photos of Katie Holmes and Suri Cruise at the American Girl Store at The Grove in LA,0
2616,Everything Miranda Lambert and Blake Shelton Have Said About Their Divorce,0
2617,‘SNL’ Cast And Crew Hookups With Celebrity Hosts Angering Boss Lorne Michaels?,0
2618,Are Darren Aronofsky and Suki Waterhouse dating?,0
2619,Rob Pattinson Still ‘Cares Deeply’ For Kristen Stewart — Getting Back Together After Party Reunion?,0
2620,Leaving Jennifer Aniston for Angelina Jolie was one of my biggest mistakes: Brad Pitt,0
2621,Bruce Willis Heart Attack Worries After Public Collapse,0
2622,Kendall Jenner Not The ‘Boss From Hell’ Who Mistreats Her Employees [Debunked],0
2623,Jim Carrey Thinks Alien Reptiles “Rule” The Earth?!,0
2624,Jennifer Garner -- No Ring of Truth to Reconciliation with Ben Affleck,0
2625,Britney Spears Family ‘Afraid’ She’ll Have Second Meltdown Over Kevin Federline Drama,0
2626,Is Mel B Making a Statement About Her Divorce With Her MTV VMAs Dress?,0
2627,Everything Miranda Lambert and Blake Shelton Have Said About Their Divorce,0
2628,Kylie Jenner's pregnancy brought her closer to Kourtney Kardashian,0
2629,Jennifer Aniston Will Always Be Brad Pitt’s ‘Greatest Love’,0
2630,'The Voice': 10 Things We Know About Gwen Stefani and Blake Shelton's Relationship,0
2631,A Complete Timeline of Selena Gomez and Justin Bieber's Relationship,0
2632,NBC Accused of 'Whitewashing' After Tamron Hall's Exit,0
2633,John Travolta ’ t Allow Daughter Ella To Become An Actress ,0
2634,Brad Pitt CAUGHT At Intimate Dinner With Sienna Miller,0
2635,Harry Styles,0
2636,Angelina Jolie's honeytrap plot to seize Uganda's Kony,0
2637,"Brad Pitt Did Not Go to Rehab Despite Tabloid Reports, Source Says",0
2638,Robert Pattinson was a dork growing up,0
2639,Kanye West Is Reportedly Furious At Taylor Swift For Mocking Kim Kardashian's Robbery,0
2640,Justin Bieber: Hollywood Elites Killed My Unborn Child,0
2641,Blake Shelton’s Secret Late Night Calls To Miranda,0
2642,Are Robert Pattinson & Sienna Miller Dating? Why Friends Could Be Turning Romance — Report,0
2643,Ariana Grande carried like a baby and 6 other ridiculous rumors about her,0
2644,Gwen Stefani Addresses Rumors That She and Blake Shelton Are Getting Married,0
2645,Chris Pratt Says 'Divorce Sucks' In First Interview About Anna Faris Split,0
2646,Katie Couric Opens Up About Matt Lauer's Firing from the Today Show,0
2647,Kanye West's Anger Issues Dominate His Counseling Sessions With Kim Kardashian (EXCLUSIVE),0
2648,Nicole Kidman and Reese Witherspoon in bitter feud,0
2649,12 Photos of Leonardo DiCaprio and Kate Winslet Being Absurdly Adorable Together at the Oscars,0
2650,Angelina Jolie Breaks Her Silence,0
2651,BABY NEWS! Rihanna is PREGNANT and she's pretty far along — Click to see her baby bump!,0
2652,Jamie Foxx Responds to Katie Holmes Dating Rumors,0
2653,Ben Affleck and Lindsay Shookus Are Still Going Strong -- Is Marriage Next? (Exclusive),0
2654,Nick Cannon Says He’s Leaving ‘America’s Got Talent’ After Threats Of Firing Over Racial Joke,0
2655,"Gwen Stefani and Blake Shelton Put Baby, Wedding Plans on Hold",0
2656,"Kourtney Kardashian, Younes Bendjima Sex Life Details Made Up By Outlet",0
2657,New Feud! Michael Strahan ‘Furious’ Alex Rodriguez Stole His TV Spotlight,0
2658,Chris Nolan explains why he kept actor’s casting a secret,0
2659,"Prince Harry, Meghan Markle join Lin-Manuel Miranda at 'Hamilton'",0
2660,Mariah Carey's Ice Cream Meltdown,0
2661,Khloe Kardashian Shuts Down Tristan Thompson ‘Couple’s Therapy’ Rumours Made By,0
2662,David Lynch says Trump won't be a great president if he continues down current path,0
2663,Is George Clooney complicit? ‘E.R.’ actress’ says he helped silence her sexual harassment claims,0
2664,Celebs React to Patriots and Eagles Going to Super Bowl LII,0
2665,Jennifer Lawrence Moves on from Darren Aronofsky — Who’s Her New Man?,0
2666,Channing Tatum and Jenna Dewan Split After 9 Years of Marriage,0
2667,A Moment of Silence for the Forgotten First Husbands of Pop Music Divas,0
2668,Ellen DeGeneres makes joke about Jennifer Aniston marriage,0
2669,"Selena Gomez Top Rumor Of 2017: Pregnant, Marrying The Weeknd",0
2670,Ben Affleck & Lindsay Shookus: Planning a Wedding Even Though He's Still Married?!,0
2671,Kim Kardashian Supporting Khloe’s Decision Not To Involve Caitlyn In Her Child’s Life Is Fake News [Debunked],0
2672,Aaron Carter Reveals He Is Attracted to Men and Women in Emotional Letter to Fans: 'This Doesn't Bring Me Shame',0
2673,Josh Gad & Jonah Hill Laughing Over Mistaken Identities,0
2674,LL Cool J Can’t Remember Lines While Filming ‘NCIS: Los Angeles’?,0
2675,What's going on with John Cena and Nikki Bella? A timeline,0
2676,Andy Samberg Mocks Justin Bieber in 'Popstar' Trailer,0
2677,Ellen DeGeneres Urges Portia De Rossi To Attend Counseling: Last Effort To Repair Loveless Marriage?,0
2678,Nina Dobrev Stunned in Pretty Pink Bridesmaid Dress at Julianne Hough's Wedding,0
2679,Roy Halladay dead in plane crash; former MLB pitcher was 40,0
2680,Bill Cosby jurors give conflicting accounts of deadlock,0
2681,Why Brad Pitt Would Keep Any New Romance Fiercely Private After His Divorce From Angelina Jolie,0
2682,Report: Kim Kardashian and Kanye West Hire Sex Coach to Save Their Marriage,0
2683,Beyonce Blasts Kim Kardashian with Diss Track Lyrics,0
2684,Watch Megyn Kelly Sketches From SNL Played By Cecily Strong,0
2685,Analyzing Every Song on Taylor Swift's Reputation,0
2686,Britney Spears and BF Sam Asghari Could Get Engaged Soon,0
2687,Kendall Jenner Limiting Her ‘KUWTK’ Appearances: Why You’ll Barely See Her On TV,0
2688,Angelina Jolie ‘Terrified’ Brad Pitt Will Start Dating Again: She’s ‘Very Jealous’,0
2689,Justin Timberlake and Jessica Biel’s Fight Over Baby No. 2 Is “Causing Problems” (EXCLUSIVE),0
2690,Taylor Swift ‘Blown Away’ By Selena Gomez’s Performance At AMAs After Kidney Surgery,0
2691,Billy Ray Cyrus Tells Fans 'Don't Jump the Gun' After Miley Marriage Speculation,0
2692,Brad Pitt Calls Angelina Jolie a Phony During Her First Sit-Down Interview (EXCLUSIVE),0
2693,Anna Faris Is 'Furious' After Finding Half-Naked Chris Pratt With a Costume Girl,0
2694,Very sad news about Pink’s marriage,0
2695,"5 Awkward Details About Blake Shelton And Gwen Stefani's Relationship, Including What She's Said About Marrying Him",0
2696,North West Wears Bulletproof Vest to Kanye West’s Adidas Show: Pics,0
2697,Scott Disick looks miserable on day out in LA after ex Kourtney Kardashian ‘blocked’ Sofia Richie from meeting their kids,0
2698,Gwen Stefani shuts down rumours she was 'dumped' by Blake Shelton over 'jealousy and drama' with loved-up snap,0
2699,Selena Gomez Fear Justin Bieber Flirty Texting Kourtney Kardashian,0
2700,Alex Rodriguez Is Reportedly Gunning To Replace Michael Strahan At ‘GMA’,0
2701,Jennifer Aniston and Justin Theroux Are Having an East Coast vs. West Coast Battle (EXCLUSIVE),0
2702,"Gwen Stefani, Blake Shelton does not skip the engagement to Elope, despite the report – NewsBeezer",0
2703,Are Brad Pitt and Jennifer Lawrence dating?,0
2704,Trivia game blunder suggests Prince Harry and Kate Middleton had a baby together - what would William say?,0
2705,"Chris Pratt, Anna Faris: Why Jennifer Lawrence and other stars are blamed for Hollywood splits",0
2706,Katy Perry Bans Taylor Swift's Songs From 'American Idol',0
2707,Khloe Kardashian has given birth to a girl and here's what you need to know about her possible name,0
2708,"Jay Z Sued -- I'm Your Son, Just Admit It ... Says Wannabe Rapper",0
2709,A Timeline of All the Drama Between Justin Bieber and Selena Gomez,0
2710,Is Taylor Swift Kicking Kanye and Kim While They’re Down?,0
2711,Vince Vaughn,0
2712,Ariel Winter's Fake Baby Voice Will Make You Instantly Uncomfortable,0
2713,Surprise! Katharine McPhee and David Foster Are Engaged,0
2714,"'The Crown' star Vanessa Kirby addresses rumors she's dating Tom Cruise, discusses how Meghan Markle is changing the royal family,",0
2715,A look back at Brad Pitt's true romances following Angelina Jolie divorce,0
2716,"Matthew Perry Actor, Producer, Director",0
2717,5 rumors the Kardashians side-eyed that turned out to be true,0
2718,Kim Kardashian & Kanye West Named Their Daughter Elle V. West & Here’s Why,0
2719,Katie Holmes just can’t quit Jamie Foxx — despite his ‘publicly humiliating’ her with other women,0
2720,George and Amal Clooney hire 'baby bouncers' to protect newborn twins,0
2721,Sarah Jessica Parker is being shamed for looking '80 years old' — but there's a bigger problem,0
2722,Christina Aguilera,0
2723,Jennifer Lopez Talks Marriage and Alex Rodriguez,0
2724,Emma Stone Is on Vacation with Justin Theroux in the South of France,0
2725,The Truth Behind Those Robert Pattinson And Emma Watson One Night Stand Rumors,0
2726,A Timeline of Gwen Stefani & Blake Shelton's Relationship,0
2727,Recognizing The Potential And Perils Of A 'Limitless' Mind,0
2728,Kim Kardashian sent into panic as Kanye admits to drug addiction and lipo in jaw-dropping 'meltdown' rant,0
2729,Kate Middleton  Pippa Feuding Over Meghan Markle ,0
2730,Kylie Jenner & Travis Scott Are Fighting Over Her Decision To Stay in Hiding While Pregnant,0
2731,Brad Pitt & Neri Oxman: Amal Clooney Reportedly Introduced Brad To His New Gal Pal,0
2732,Sarah Jessica Parker: A baby at 52!,0
2733,Jennifer Aniston is reportedly filled with 'furious rage' over the news of Emma Stone and Justin Theroux's rumored romance,0
2734,The Lighthouse (2019),0
2735,"Justin Timberlake, 5 Other Stars Rumored To Perform At Super Bowl 2018",0
2736,Kelly and Ryan’s relationship may not be as sunny as it seems,0
2737,HollywoodLife ’ s Gwen Stefani  Blake Shelton Stories Are Bullsplit,0
2738,"Ellen DeGeneres Bio, Age, Married, Husband, Daughter, Partner, Salary and Net Worth",0
2739,Angelina Jolie: Meet my new man,0
2740,14 Reasons Why You Shouldn't Envy The Kardashians,0
2741,Tom Cruise and Jane Fonda spark romance rumours,0
2742,Katy Perry Seeking REVENGE ON Selena Gomez With The Weeknd?! (Rumor Patrol),0
2743,The Kardashians hired private investigators to dig up dirt on Blac Chyna,0
2744,Britney Spears : Target,0
2745,Inside The Rock and Vin Diesel’s ‘Furious’ feud,0
2746,"5 Awkward Details About Blake Shelton And Gwen Stefani's Relationship, Including What She's Said About Marrying Him",0
2747,Here's why Taylor Swift was shut out from the top 2018 Grammy categories,0
2748,Kim Kardashian and Kanye West Are Reportedly Building a $50K Pool,0
2749,Robert Pattinson Dishes on Western Comedy ‘Damsel’ As He Says He Would “Definitely” Return To Franchise-Land,0
2750,"Brad Pitt, Girlfriend Neri Oxman ‘Talk on the Phone Several Times a Day’",0
2751,How Scott Disick Feels About Kourtney Kardashian and Younes Bendjima's Breakup,0
2752,Kate Middleton Is “Less than Pleased” with Prince William’s Ski-Trip Behavior,0
2753,Tom Cruise Feels ‘Betrayed’ By Katie Holmes & Jamie Foxx’s Secret Romance,0
2754,  Jennifer Aniston Moving On Moving On With Jake Gyllenhaal ,0
2755,Tom Cruise Extra Renee Bargh,0
2756,Justin Bieber Jetting To Coachella With ANOTHER Mystery Girl! Who Is She?!,0
2757,Is Ben Affleck's Girlfriend Lindsay Shookus Pregnant?!,0
2758,Taylor Swift: F*ck The Virtue Signalling Left,0
2759,Is Kim Kardashian's stolen jewellery funding terrorism?,0
2760,Gwen Stefani and Blake Shelton: The Real Reason This Power Couple Isn’t Ready to Get Married,0
2761,Blake Lively keeps dark secret from Anna Kendrick in A Simple Favor trailer,0
2762,Joshua Jackson 'Secretly' Dating January Jones,0
2763,You will not BELIEVE how much George and Amal Clooney are spending on the delivery of their twins!,0
2764,"‘Big Little Lies’ Season 2: Shailene Woodley, Laura Dern, Zoë Kravitz Set to Return",0
2765,Victoria Beckham and James Corden's Carpool Karaoke Has A 'Mannequin' Twist (Video),0
2766,Justin Bieber and Finace Hailey Baldwin Want to Tie the Knot Next Year,0
2767,Is Meghan Markle Already Pregnant? The Evidence Speaks for Itself,0
2768,"Caitlyn Jenner 'Wasn't Happy at First' About Kylie Jenner Becoming a Young Mom, Source Says (Exclusive)",0
2769,Jennifer Holliday Backs Out of Trump Inauguration Performance,0
2770,Transporter star Ed Skrein blames behind the scenes politics for Game Of Thrones departure,0
2771,‘Dancing with the Stars’ is courting Caitlyn Jenner,0
2772,Keith Urban awkward on accepting praise for Nicole Kidman,0
2773,White Witch warns Angelina Jolie against using spells,0
2774,Kim Kardashian disgusted by Scott Disicks ‘desperate revenge’ on sister Kourtney,0
2775,‘I created this character called Katy Perry. I didn’t want to be Katheryn Hudson. It was too scary’,0
2776,Blake Shelton & Gwen Stefani ‘Stronger Than Ever’ After Miranda Lambert’s New Romance,0
2777,‘Morning Joe’ Hosts and Trump Bring National Enquirer Into Their Feud,0
2778,Is Brad Pitt Open To Getting Back Together With Angelina After Rumors She’s Into It?,0
2779,Inside Matt Damon's Falling Out With Ben Affleck Over His New Relationship,0
2780,Miley Cyrus Has No Plan To Leave The Country In The Era Of Trump,0
2781,Paris Jackson’s Family Fears Her New BF Tyler Green Is a Bad Influence (EXCLUSIVE),0
2782,The News of Keith Urban Getting Upset with Nicole Kidman!! How much of it is true?Know more about their Relationship – Married Biography,0
2783,Celebrity Reactions  Steve Bannon Removed As Donald Trump ’ s Chief Strategist,0
2784,"Blac Chyna Bentley Not Repossessed, Despite Claims",0
2785,"Taylor Swift Is Really Committed to This Laying Low Thing, Huh?",0
2786,Golden Globes Women Speak Out In Unity About Sexual Harassment,0
2787,Ciara and Russell Wilson Welcome Sienna Princess,0
2788,"Russell Crowe Not Pursuing Nicole Kidman, Despite Report",0
2789,"Jamie Foxx Not Renting Out Disneyland For Katie Holmes, Despite Fake News",0
2790,Jennifer Aniston And Justin Theroux Finally Ready For A Baby? Inside The Reports They Hired A Surrogate,0
2791,Google News,0
2792,Selena Gomez & Justin Theroux May Be More Than Just Friends,0
2793,Caitlyn’s Hearing Hell! Jenner Leans On New Girlfriend For Support As She Goes Deaf,0
2794,Caitlyn Jenner’s Rich Bitch — Star Is Spoiling Her Pet,0
2795,Why Caitlyn Jenner Decided to Undergo Sex Reassignment Surgery,0
2796,Ryan Lochte cleared of false-report charge after incident at Rio Olympics,0
2797,Harry Styles And Taylor Swift Back Together? Are The Power Couple Of Pop Past Dating Again?,0
2798,Selena Gomez Eager For ‘Explosive’ Reunion With The Weeknd After Tough Time Apart,0
2799,'One Kardashian is enough!' How Anna Wintour 'banned' Kim's mom Kris Jenner from the Met Ball (and the Real Housewives weren't welcome either),0
2800,Kourtney Kardashian MOVING ON With TRAVIS BARKER!?,0
2801,George Clooney,0
2802,Jennifer Garner ‘Heartbroken’ Over Ben Affleck Drama — ‘Worried For Their Children’,0
2803,Megyn Kelly Struggling To Fill Studio Audience Of Failing Show!,0
2804,Kanye West Has Had 'Explosive' Fights with Kris Jenner,0
2805,Brad Pitt bid $120k to watch 'Game of Thrones' with Emilia Clarke,0
2806,David and Victoria Beckham enjoy romantic walk in the countryside,0
2807,Angelina Jolie accuses Brad Pitt of not paying 'meaningful' child support in court docs,0
2808,Gwen Stefani NOT Secretly Adopting Baby Girl  Despite Report,0
2809,But How Feasible Is The 'Ocean's 8' Heist Really? A Blow-By-Blow Examination,0
2810,J.Lo and A-Rod Have More In Common Than You Think,0
2811,Kris Jenner Still ‘Loves’ Kanye West… Even If He Wants To Have Sex With Kim’s Sisters — Watch,0
2812,ABC News Radio,0
2813,Speculation that Jennifer Lawrence to blame for Faris Pratt split,0
2814,Tiffany Haddish Role-Plays Her First Date with Brad Pitt,0
2815,Milo Ventimiglia Talks About Jennifer Lopez Movie 2018,0
2816,Camilla’s evil plot exposed,0
2817,Kim Kardashian Says She Didn't Realize Kanye West Was Suffering from Anxiety After Paris Attack,0
2818,Katy Perry Rocks Lingerie Look for Date Night With Orlando Bloom,0
2819,Nicole Curtis Fights for Custody of 3-Year-Old Son as Ex Claims She's 'Not a Fit' Mother,0
2820,"Brad Pitt Writing Tell-All About Angelina Jolie, Jennifer Aniston Is Made-Up Cover Story",0
2821,"Bankrupt Teresa Giudice's $90,000 Lexus SUV gift 'because she needs a car'",0
2822,Jennifer Aniston warns Justin Theroux: stay away from Terry Richardson!,0
2823,Meghan Markle 'HERO WORSHIPS' her friend Kate Middleton according to body language expert,0
2824,'The Voice': 10 Things We Know About Gwen Stefani and Blake Shelton's Relationship,0
2825,Lea Michele as Hannibal Lecter is a “Scream Queens” moment to die for,0
2826,People can't stop wondering if Selena Gomez reacted to Justin Bieber's engagement — but everyone's concern is unnecessary and sexist,0
2827,Sarah Jessica Parker with Andy Cohen & family for Chocolate Factory,0
2828,"Robert Downey Jr. Did Not “Blow Whistle On Hollywood Pedophile Ring,” Despite Claim",0
2829,The Biggest Celebrity Feuds of 2017,0
2830,Jessica Hits Rock Bottom!,0
2831,Katy Perry Did Not Say “‘Sick’ Pedophiles ‘Control’ The Music Industry”,0
2832,Khloe Kardashian & Tristan Thompson Reportedly Both Moving Back To LA — But Not Together,0
2833,Hoax claims Joy Behar wished Trump's death on Twitter,0
2834,"Will Smith, Jada Pinkett NOT Getting “$270 Million Divorce,” Despite Report",0
2835,"Gigi Hadid, Zayn Malik Never Had Baby Nine Months After Fake Pregnancy Rumor",0
2836,Ben Affleck Cheated On Jennifer Garner With Nanny Christine Ouzounian: Report,0
2837,Celebs respond to Trumpcare bill fail,0
2838,"Kate Middleton age, children and net worth compared to Meghan Markle",0
2839,"Justin Theroux, Selena Gomez NOT Sending Flirty Texts Following Jennifer Aniston Split, Despite Report",0
2840,"Reese Witherspoon, MGM Bringing The Gang Back For ‘Legally Blonde 3’",0
2841,Miley Cyrus: from bride-to-be to baby on board,0
2842,Brad and Ange back together,0
2843,Jennifer Aniston And Justin Theroux Are Having ‘Major Regrets’ Over Their Split,0
2844,"The Weeknd Is Jealous Of Selena Gomez’ New Co-Star, British Hottie Jude Law",0
2845,Angelina Jolie About What Her Kids Will Read Online About Her ,0
2846,Sandra Bullock’s Getting Hitched,0
2847,Brad Pitt and Margot Robbie in new scandal,0
2848,"Did Tom Hanks ever have plastic surgery? If so, what did he have done?",0
2849,"Miranda Lambert and Blake Shelton had an affair, her ex claims",0
2850,Kate Upton Models Lingerie Every Night For Justin Verlander To Inspire Him In World Series,0
2851,When Are Sophie Turner & Joe Jonas Getting Married Because We're So Ready For Another 'Game Of Thrones' Wedding,0
2852,Party Before Prison? Chris Soules Heading To NYC During Fashion Week Before Trial,0
2853,Kris Jenner Says She Has No Plans to Retire,0
2854,All The Signs Kourtney Kardashian & Scott Disick Are Getting Back Together,0
2855,"Katie Holmes-Tom Cruise divorce deal lets her control Suri's upbringing, source says",0
2856,"War Games? Brad Thinks Angelina’s Iraq Trip A Big Publicity Stunt, Says Source",0
2857,Meghan Markle ‘Overwhelmed’ By Royal Etiquette — How Harry & The Queen Are Helping,0
2858,"Caitlyn Jenner: her confrontation with the Kardashians about pay per view TV special, her lonely Mother’s day, and her new date: Know all that here! – Married Biography",0
2859,Travis Scott Thinks Kylie Jenner Needs to Stop Spoiling Stormi Webster (EXCLUSIVE),0
2860,Ariana Grande leads support for victims of London terror attack,0
2861,Versace puns,0
2862,Katie Holmes: PREGNANT With Jamie Foxx's Baby?!,0
2863,Robert Pattinson and Kristen Stewart Reunite in Los Angeles After Spending Over Two Months Apart,0
2864,kAqH 30 Karrueche tran et quavo,0
2865,Vanessa Kirby Dismisses Tom Cruise Romance Rumors,0
2866,Pregnant Khloe Kardashian enjoys baby shower with sisters and Kris,0
2867,Angelina Jolie & Jared Leto Dating After Brad Pitt Divorce — Report,0
2868,Beyonce  Jay Z Cashing In On Cheating Scandal With Music ,0
2869,"Jamie Lynn Spears Talks About Her Teenage Pregnancy and Her ""Second Baby""",0
2870,Watch Saturday Night Live Highlight: Sean Spicer Returns,0
2871,Hollywood Celebrates Harvey Weinstein Academy Expulsion With Online Glee,0
2872,"'Completely made up': Brad Pitt isn't dating the 21-year-old who played a teen version of Angelina Jolie in a movie, says source",0
2873,Jessica Simpson Is Pregnant Again — Report,0
2874,Jennifer Lopez Talks Marriage and Alex Rodriguez,0
2875,Rebecca Romijn & Jerry O'Connell,0
2876,Kanye West & Caitlyn Jenner Become A Couple,0
2877,Taylor Swift Terrified Her Comeback Means A Breakup With Boyfriend Joe Alwyn,0
2878,Van Jones to Kim Kardashian: Is Trump using you?,0
2879,Did Meghan Markle Have A Secret First Husband?,0
2880,‘The Rock’ Bags $1M to Promote New Film on Social Media,0
2881,"Kanye West Auditions for American Idol in San Francisco, Brings Kim Kardashian: See Photos!",0
2882,Kim Kardashian and Kanye West's Wedding: All the Best Photos from Paris and Florence Photos,0
2883,Were drugs to blame for Erin Moran’s death?,0
2884,The One with the Rumor,0
2885,Jamie Foxx Strays From Katie Holmes With His Baby Mama!,0
2886,"Meghan Markle Prince Harry Wedding: Meghan Markle a 'nervous wreck' before royal wedding, rumours claim",0
2887,Nicole Kidman and Keith Urban's marriage back on track,0
2888,Caitlyn Jenner Will Not Watch Kris and The Kardashian Family Interview With Megyn Kelly,0
2889,The most important career decision you can make is who you marry — here's what that means for Meghan Markle,0
2890,Brad Pitt and Jennifer Aniston 'busted' over Aspen reunion,0
2891,Cara Delevingne cuddles up to Paris Jackson in bed,0
2892,Selena Gomez kidney donor Francia Raisa reveals she 'went through a depression' after transplant,0
2893,Review: Dwayne Johnson's bland 'Baywatch' can't commit to the absurd,0
2894,"Jennifer Aniston Did Not “Break Down” Over Brad Pitt “Love Confession,” Despite Tabloid Cover Story",0
2895,Angelina Jolie,0
2896,Katy Perry Thrilled Taylor Swift Feud Is Over: She Wants Her To Come On ‘American Idol’,0
2897,Gigi Hadid Is Now Defending Her Leaner Body on Instagram,0
2898,Vanessa Kirby addresses ‘embarrassing’ rumours she is dating Tom Cruise,0
2899,Are Katie Holmes & Jamie Foxx Expecting A Baby? New Report Claims They Want To Start A Family,0
2900,Tim McGraw Asked Faith Hill Out Over A Bowl Of Chicken And Dumplings,0
2901,The Promise of Carrie Fisher's Final 'Star Wars' Appearance,0
2902,"Keith Urban plastic surgery: facelift, Botox, dental work, possible nose job",0
2903,Celine Dion’s Plastic Surgery Disaster,0
2904,"Rihanna said have faith in God, nothing about praying to satan",0
2905,"Angelina Jolie Not Revenge Dating Johnny Depp, Despite Report",0
2906,Miley Cyrus Is Liam Hemsworth’s “Cash Cow”?,0
2907,Robert Pattinson Opens Up About Keeping His Life Private and Going to Therapy,0
2908,Brad Pitt Is Writing A Tell-All & THIS Is What's In It!,0
2909,Scott Disick & Younes Bendjima’s ‘Awkward’ Run-In At Xmas Party: There Was ‘Definite Tension’,0
2910,Did Kris Jenner Pay Travis Scott $4 Million To Step Up For Kylie Jenner? New Report Claims Yes,0
2911,Beyonce & Jay-Z Hire 18 New Employees After Twins Sir and Rumi’s Arrival,0
2912,Making It Official? Sources Say Jamie Foxx And Katie Holmes Are Getting Married!,0
2913,Did Rita Ora Diss Prince Harry's Girlfriend Meghan Markle?,0
2914,Brad Pitt and Angelina Jolie 'at odds' over custody of their kids,0
2915,"Is Brad Pitt Dating a MIT Professor? They’re ‘Just Friends,’ Report Says",0
2916,HollywoodLife FlipFlops On Liam Payne Marrying Cheryl Cole,0
2917,Robert Kardashian,0
2918,Has Brad Pitt proposed to Jennifer Aniston again?,0
2919,Brad Pitt Committed,0
2920,Baby number two for Justin Timberlake and Jessica Biel,0
2921,The Dark Decline of ‘Keeping Up With the Kardashians’,0
2922,Kim Kardashian and Kris Jenner Win Big Victory in Blac Chyna's E! Lawsuit,0
2923,"Britney Spears mobbed by fans on first visit to Israel, cancels dinner with PM Benjamin Netanyahu- Entertainment News, Firstpost",0
2924,Will Jennifer Aniston And Brad Pitt Give Love A Second Chance?,0
2925,The untold truth of Kendall Jenner,0
2926,Jay-Z and Beyonce Don’t Like Kim Kardashian – Will It Ruin Her Relationship with Kanye West?,0
2927,Brad Pitt apologises to Jennifer Aniston for leaving her for Angelina Jolie,0
2928,British Vogue Journalist,0
2929,"Angelina Jolie, Brad Pitt appear ready to adopt Syrian refugee",0
2930,Justin Theroux,0
2931,Kim Kardashian Just Trashed All Your Kylie Surrogate Theories,0
2932,Actor Tom Cruise Proposes to Girlfriend Katie Holmes at Eiffel Tower,0
2933,Dennis Quaid,0
